ADDRESS,CITY,ZIPCODE
310 EXCELSIOR DR,CONNELLY SPRINGS,28612
118 ESTES DR,CONNELLY SPRINGS,28612
116 ESTES DR,CONNELLY SPRINGS,28612
110 ESTES DR,CONNELLY SPRINGS,28612
113 GREEN ST,CONNELLY SPRINGS,28612
209 SPANN ST,CONNELLY SPRINGS,28612
102 EXCELSIOR DR A,CONNELLY SPRINGS,28612
110 CHAPMAN ST,CONNELLY SPRINGS,28612
151 CARNEGIE ST,CONNELLY SPRINGS,28612
102 TALMON ST,CONNELLY SPRINGS,28612
800 KATHY DRIVE EXT NE,CONNELLY SPRINGS,28612
110 COLEMAN DR,CONNELLY SPRINGS,28612
103 TALMON ST,CONNELLY SPRINGS,28612
299 MALCOLM BLVD,CONNELLY SPRINGS,28612
1358 MALCOLM BLVD,CONNELLY SPRINGS,28612
100 HILLTOP ST,CONNELLY SPRINGS,28612
111 ALPINE ST,CONNELLY SPRINGS,28612
156 ALPINE ST,CONNELLY SPRINGS,28612
160 CAMPUS ST,CONNELLY SPRINGS,28612
130 ESTES DR,CONNELLY SPRINGS,28612
105 GRIFFIN ST A,CONNELLY SPRINGS,28612
148 LIBERTY ST,CONNELLY SPRINGS,28612
123 LOVELADY RD APT A,CONNELLY SPRINGS,28612
311 LOVELADY RD,CONNELLY SPRINGS,28612
111 LOWMAN ST,VALDESE,28612
170 US 70,VALDESE,28690
110 LOWMAN ST,VALDESE,28612
104 LOWMAN ST,VALDESE,28612
1171 MALCOLM BLVD,CONNELLY SPRINGS,28612
1200 MALCOLM BLVD BLDG A,CONNELLY SPRINGS,28612
410 MALCOLM BLVD,CONNELLY SPRINGS,28612
617 MALCOLM BLVD,CONNELLY SPRINGS,28612
111 BRAVARD ST,CONNELLY SPRINGS,28612
956 MALCOLM BLVD,CONNELLY SPRINGS,28612
968 MALCOLM BLVD,CONNELLY SPRINGS,28612
111 MOUNTAIN VIEW ST A,CONNELLY SPRINGS,28612
513 RIDGE ST,CONNELLY SPRINGS,28612
330 MOUNTAIN VIEW ST,CONNELLY SPRINGS,28612
111 WHITE ST LOT E,CONNELLY SPRINGS,28612
116 MCGUIRE ST,VALDESE,28690
114 BENFIELD DR,CONNELLY SPRINGS,28612
112 TALMON ST,CONNELLY SPRINGS,28612
110 CHILDERS ST B,CONNELLY SPRINGS,28612
100 ICARD ST,CONNELLY SPRINGS,28612
251 AZALEA DR,CONNELLY SPRINGS,28612
175 AZALEA DR,CONNELLY SPRINGS,28612
174 AZALEA DR,CONNELLY SPRINGS,28612
116 LOWMAN ST LOT 1,VALDESE,28612
116 LOWMAN ST LOT 2,VALDESE,28612
116 LOWMAN ST LOT 3,VALDESE,28612
116 LOWMAN ST LOT 4,VALDESE,28612
116 LOWMAN ST LOT 5,VALDESE,28612
116 LOWMAN ST LOT 6,VALDESE,28612
116 LOWMAN ST LOT 7,VALDESE,28612
116 LOWMAN ST LOT 8,VALDESE,28612
116 LOWMAN ST LOT 9,VALDESE,28612
116 LOWMAN ST LOT 10,VALDESE,28612
116 LOWMAN ST LOT 11,VALDESE,28612
721 MALCOLM BLVD UNIT A,CONNELLY SPRINGS,28612
721 MALCOLM BLVD UNIT B,CONNELLY SPRINGS,28612
721 MALCOLM BLVD UNIT C,CONNELLY SPRINGS,28612
102 SPANN ST,CONNELLY SPRINGS,28612
511 US 70,CONNELLY SPRINGS,28612
347 BRAVARD ST,VALDESE,28690
1027 MALCOLM BLVD,CONNELLY SPRINGS,28612
965 MALCOLM BLVD,CONNELLY SPRINGS,28612
206 HILLTOP ST,CONNELLY SPRINGS,28612
175 CONNIE LEE ST,CONNELLY SPRINGS,28612
101 RAMSEY ST A,VALDESE,28690
130 MALCOLM BLVD,CONNELLY SPRINGS,28612
100 KITCHINGS DR,VALDESE,28690
580 MALCOLM BLVD,CONNELLY SPRINGS,28612
262 CRUMP ST,CONNELLY SPRINGS,28612
201 LIBERTY ST,CONNELLY SPRINGS,28612
125 DOGWOOD ST,CONNELLY SPRINGS,28612
140 DOGWOOD ST,CONNELLY SPRINGS,28612
244 EXCELSIOR DR,CONNELLY SPRINGS,28612
170 RODRICK ST,CONNELLY SPRINGS,28612
1199 MALCOLM BLVD,CONNELLY SPRINGS,28612
314 WOODLAWN DR,CONNELLY SPRINGS,28612
310 WOODLAWN DR,CONNELLY SPRINGS,28612
87 RODRICK ST,CONNELLY SPRINGS,28612
91 RODRICK ST,CONNELLY SPRINGS,28612
95 RODRICK ST,CONNELLY SPRINGS,28612
131 RODRICK ST,CONNELLY SPRINGS,28612
98 REEP ST,CONNELLY SPRINGS,28612
117 CAMPUS ST,CONNELLY SPRINGS,28612
140 COLLEGE CIR,CONNELLY SPRINGS,28612
102 EXCELSIOR DR B,CONNELLY SPRINGS,28612
100 EXCELSIOR DR A,CONNELLY SPRINGS,28612
100 EXCELSIOR DR B,CONNELLY SPRINGS,28612
105 GRIFFIN ST B,CONNELLY SPRINGS,28612
291 HILLTOP ST B,CONNELLY SPRINGS,28612
272 HILLTOP ST,CONNELLY SPRINGS,28612
121 LOVELADY RD APT B,CONNELLY SPRINGS,28612
121 LOVELADY RD APT C,CONNELLY SPRINGS,28612
121 LOVELADY RD APT D,CONNELLY SPRINGS,28612
123 LOVELADY RD APT B,CONNELLY SPRINGS,28612
123 LOVELADY RD APT C,CONNELLY SPRINGS,28612
123 LOVELADY RD APT D,CONNELLY SPRINGS,28612
90 ESTES DR,CONNELLY SPRINGS,28612
102 RAMSEY ST,VALDESE,28690
148 AZALEA DR,CONNELLY SPRINGS,28612
306 EXCELSIOR DR,CONNELLY SPRINGS,28612
128 CRUMP ST,CONNELLY SPRINGS,28612
126 CRUMP ST,CONNELLY SPRINGS,28612
309 BRAVARD ST,VALDESE,28690
142 DOGWOOD ST,CONNELLY SPRINGS,28612
128 BUTLER ST,CONNELLY SPRINGS,28612
101 SPANN ST APT 1B,CONNELLY SPRINGS,28612
101 SPANN ST APT 1C,CONNELLY SPRINGS,28612
101 SPANN ST APT 1D,CONNELLY SPRINGS,28612
101 SPANN ST APT 1E,CONNELLY SPRINGS,28612
101 SPANN ST APT 1F,CONNELLY SPRINGS,28612
101 SPANN ST APT 1G,CONNELLY SPRINGS,28612
101 SPANN ST APT 1H,CONNELLY SPRINGS,28612
101 SPANN ST APT 2A,CONNELLY SPRINGS,28612
101 SPANN ST APT 2B,CONNELLY SPRINGS,28612
101 SPANN ST APT 2C,CONNELLY SPRINGS,28612
101 SPANN ST APT 2D,CONNELLY SPRINGS,28612
101 SPANN ST APT 2E,CONNELLY SPRINGS,28612
101 SPANN ST APT 2F,CONNELLY SPRINGS,28612
101 SPANN ST APT 2G,CONNELLY SPRINGS,28612
101 SPANN ST APT 2H,CONNELLY SPRINGS,28612
101 SPANN ST APT 3A,CONNELLY SPRINGS,28612
101 SPANN ST APT 3B,CONNELLY SPRINGS,28612
101 SPANN ST APT 3C,CONNELLY SPRINGS,28612
101 SPANN ST APT 3D,CONNELLY SPRINGS,28612
101 SPANN ST APT 3E,CONNELLY SPRINGS,28612
101 SPANN ST APT 3F,CONNELLY SPRINGS,28612
101 SPANN ST APT 3G,CONNELLY SPRINGS,28612
101 SPANN ST APT 3H,CONNELLY SPRINGS,28612
295 WOODLAWN DR,CONNELLY SPRINGS,28612
289 WOODLAWN DR,CONNELLY SPRINGS,28612
283 WOODLAWN DR,CONNELLY SPRINGS,28612
275 WOODLAWN DR,CONNELLY SPRINGS,28612
190 HONEYCUTT DR,CONNELLY SPRINGS,28612
160 WINDSOR ST,CONNELLY SPRINGS,28612
140 WEST ST,CONNELLY SPRINGS,28612
211 WINDSOR ST,CONNELLY SPRINGS,28612
105 CAMPUS ST,CONNELLY SPRINGS,28612
353 BRAVARD ST,VALDESE,28690
111 SHARON LN,CONNELLY SPRINGS,28612
98 MCGUIRE ST,VALDESE,28690
96 RAMSEY ST UNIT A,VALDESE,28690
98 RAMSEY ST UNIT A,VALDESE,28690
96 RAMSEY ST UNIT B,VALDESE,28690
98 RAMSEY ST UNIT B,VALDESE,28690
111 WHITE ST LOT B,CONNELLY SPRINGS,28612
111 WHITE ST LOT A,CONNELLY SPRINGS,28612
111 WHITE ST LOT G,CONNELLY SPRINGS,28612
111 WHITE ST LOT F,CONNELLY SPRINGS,28612
111 WHITE ST LOT D,CONNELLY SPRINGS,28612
111 WHITE ST LOT C,CONNELLY SPRINGS,28612
235 CRUMP ST,CONNELLY SPRINGS,28612
176 WOODLAWN DR,CONNELLY SPRINGS,28612
110 PRISCILLA DR,CONNELLY SPRINGS,28612
140 PRISCILLA DR,CONNELLY SPRINGS,28612
150 PRISCILLA DR,CONNELLY SPRINGS,28612
121 PRISCILLA DR,CONNELLY SPRINGS,28612
131 PRISCILLA DR,CONNELLY SPRINGS,28612
141 PRISCILLA DR,CONNELLY SPRINGS,28612
121 SHARON LN,CONNELLY SPRINGS,28612
110 SHARON LN,CONNELLY SPRINGS,28612
120 SHARON LN,CONNELLY SPRINGS,28612
140 SHARON LN,CONNELLY SPRINGS,28612
210 MALCOLM BLVD,CONNELLY SPRINGS,28612
308 WOODLAWN DR,CONNELLY SPRINGS,28612
100 RAMSEY ST,VALDESE,28690
100 RAMSEY ST,VALDESE,28690
98 LUCAS ST,CONNELLY SPRINGS,28612
96 LUCAS ST,CONNELLY SPRINGS,28612
91 CARSWELL ST,VALDESE,28690
240 CRUMP ST,CONNELLY SPRINGS,28612
102 KITCHINGS DR,VALDESE,28690
121 WEST ST,CONNELLY SPRINGS,28612
150 WINDSOR ST,CONNELLY SPRINGS,28612
220 WOODLAWN DR,CONNELLY SPRINGS,28612
141 DOGWOOD ST,CONNELLY SPRINGS,28612
120 MALCOLM BLVD,CONNELLY SPRINGS,28612
108 LOVELADY RD,CONNELLY SPRINGS,28612
336 US 70,CONNELLY SPRINGS,28612
841 MALCOLM BLVD,CONNELLY SPRINGS,28612
845 MALCOLM BLVD,CONNELLY SPRINGS,28612
843 MALCOLM BLVD,CONNELLY SPRINGS,28612
806 KATHY DRIVE EXT NE,CONNELLY SPRINGS,28612
214 EXCELSIOR DR,CONNELLY SPRINGS,28612
111 BUCKINGHAM ST,CONNELLY SPRINGS,28612
151 ADAMS ST,CONNELLY SPRINGS,28612
171 ADAMS ST,CONNELLY SPRINGS,28612
181 ADAMS ST,CONNELLY SPRINGS,28612
191 ADAMS ST,CONNELLY SPRINGS,28612
222 BRAVARD ST,VALDESE,28690
180 WINDSOR ST,CONNELLY SPRINGS,28612
210 WINDSOR ST,CONNELLY SPRINGS,28612
220 WINDSOR ST,CONNELLY SPRINGS,28612
230 WINDSOR ST,CONNELLY SPRINGS,28612
131 GRIFFIN ST,CONNELLY SPRINGS,28612
121 GRIFFIN ST,CONNELLY SPRINGS,28612
141 WEST ST,CONNELLY SPRINGS,28612
101 WEST ST,CONNELLY SPRINGS,28612
111 WEST ST,CONNELLY SPRINGS,28612
1401 MALCOLM BLVD,CONNELLY SPRINGS,28612
400 US 70,CONNELLY SPRINGS,28612
411 US 70,CONNELLY SPRINGS,28612
421 US 70,CONNELLY SPRINGS,28612
501 US 70,CONNELLY SPRINGS,28612
140 MALCOLM BLVD,VALDESE,28690
211 US 70,VALDESE,28690
163 LUCAS ST,CONNELLY SPRINGS,28612
111 HONEYCUTT DR,CONNELLY SPRINGS,28612
101 LOVELADY RD,CONNELLY SPRINGS,28612
111 LUCAS ST,CONNELLY SPRINGS,28612
126 CAMPUS ST,CONNELLY SPRINGS,28612
1110 MALCOLM BLVD,CONNELLY SPRINGS,28612
1100 MALCOLM BLVD,CONNELLY SPRINGS,28612
